"STATION","NAME","DATE","AWND","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TSUN","WSF1","WT01","WT02","WT03","WT04","WT05","WT06","WT07","WT08","WT09","WT10","WT11","WT13","WT14","WT15","WT16","WT17","WT18","WT19","WT21","WT22"
"USW00014739","BOSTON MA US","2012-11-17","6.71","0.00","0.0",,,"47","36",,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON MA US","2012-11-18","8.05","0.00","0.0",,,"47","33",,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON MA US","2012-11-19","7.38","0.00","0.0",,,"48","33",,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON MA US","2012-11-20","6.71","0.00","0.0",,,"48","34",,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON MA US","2012-11-21","9.40","0.00","0.0",,,"49","38",,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON MA US","2012-11-22","5.37","0.00","0.0",,,"50","40",,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON MA US","2012-11-23","8.72","0.00","0.0",,,"49","36",,,"    1",,,,,,,,,,,"    1",,,,,,,,
"USW00014739","BOSTON MA US","2012-11-24","16.78","0.00","0.0",,,"48","34",,,,,,,,,,,,,,,,,"    1",,,,,
"USW00014739","BOSTON MA US","2012-11-25","16.11","0.00","0.0",,,"40","31",,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON MA US","2012-11-26","12.97","0.00","0.0",,,"46","33",,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON MA US","2012-11-27","4.70","0.15","0.0",,,"39","34",,,"    1",,,,,,,,,,,"    1","    1",,"    1",,"    1",,,
"USW00014739","BOSTON MA US","2012-11-28","8.28","0.00","0.0",,,"36","32",,,"    1",,,,,,,,,,,,"    1",,,,"    1",,,
"USW00014739","BOSTON MA US","2012-11-29","13.65","0.00","0.0",,,"43","32",,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON MA US","2012-11-30","8.05","0.00","0.0",,,"38","30",,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON MA US","2012-12-01","6.49","0.03","0.5",,,"32","28",,,"    1",,,,,,,,,,,"    1","    1","    1",,,"    1",,,
"USW00014739","BOSTON MA US","2012-12-02","6.04","0.00","0.0",,,"52","32",,,,,,,,,,"    1",,,,"    1",,,"    1","    1",,,,
"USW00014739","BOSTON MA US","2012-12-03","10.07","0.00","0.0",,,"59","41",,,,,,,,,,,,,,"    1",,,,,,,,
"USW00014739","BOSTON MA US","2012-12-04","7.16","0.01","0.0",,,"57","39",,,"    1","    1",,,,,,,,,,"    1",,,"    1",,,,,
"USW00014739","BOSTON MA US","2012-12-05","15.88","0.00","0.0",,,"57","33",,,,,,,,,,,,,,,,,"    1",,,,,
"USW00014739","BOSTON MA US","2012-12-06","8.50","0.00","0.0",,,"41","30",,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON MA US","2012-12-07","4.92","0.03","0.0",,,"44","30",,,"    1",,,,,,,,,,,,"    1",,"    1",,,,,
"USW00014739","BOSTON MA US","2012-12-08","4.92","0.34","0.0",,,"47","43",,,"    1",,,,,,,,,,,"    1","    1",,"    1",,,,,
"USW00014739","BOSTON MA US","2012-12-09","8.72","0.08","0.0",,,"49","41",,,"    1",,,,,,,,,,,"    1",,,"    1",,,,,
"USW00014739","BOSTON MA US","2012-12-10","8.05","0.56","0.0",,,"60","42",,,"    1",,,,,,,,,,,"    1","    1",,"    1",,,,,
"USW00014739","BOSTON MA US","2012-12-11","11.18","0.00","0.0",,,"56","34",,,,,,,,,,,,,,,,,"    1",,,,,
"USW00014739","BOSTON MA US","2012-12-12","7.83","0.00","0.0",,,"40","31",,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON MA US","2012-12-13","4.03","0.00","0.0",,,"42","29",,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON MA US","2012-12-14","10.74","0.00","0.0",,,"49","31",,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON MA US","2012-12-15","8.72","0.00","0.0",,,"40","33",,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON MA US","2012-12-16","13.87","0.25","0.0",,,"39","34",,,"    1",,,,,,,,,,,"    1",,,"    1",,"    1",,,
"USW00014739","BOSTON MA US","2012-12-17","14.32","0.48","0.0",,,"45","37",,,"    1",,,,,,,,,,,"    1","    1",,"    1",,,,,
"USW00014739","BOSTON MA US","2012-12-18","10.51","0.86","0.0",,,"50","41",,,,"    1",,,,,,,,,,"    1","    1",,"    1",,,,,
"USW00014739","BOSTON MA US","2012-12-19","15.43","0.00","0.0",,,"45","38",,,,,,,,,,,,,,,,,"    1",,,,,
"USW00014739","BOSTON MA US","2012-12-20","8.50","0.00","0.0",,,"43","33",,,,,,,,,,,,,,,,,"    1",,,,,
"USW00014739","BOSTON MA US","2012-12-21","21.25","0.65","0.0",,,"52","38",,,"    1",,,,,,,,,,,"    1",,,"    1",,,,,
"USW00014739","BOSTON MA US","2012-12-22","16.33","0.00","0.0",,,"38","30",,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON MA US","2012-12-23","12.97","0.00","0.0",,,"38","29",,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON MA US","2012-12-24","8.05","0.00","0.0",,,"40","31",,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON MA US","2012-12-25","8.28","0.01","0.2",,,"35","28",,,,,,,,,,,,,,,,,,,"    1",,,
"USW00014739","BOSTON MA US","2012-12-26","14.09","0.23","0.0",,,"39","23",,,"    1",,,,,,,,,,,"    1",,,"    1",,"    1",,,
"USW00014739","BOSTON MA US","2012-12-27","24.16","1.67","0.1",,,"47","30",,,,,,,,,,,,,,"    1","    1",,"    1",,"    1",,,
"USW00014739","BOSTON MA US","2012-12-28","13.87","0.00","0.0",,,"37","28",,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON MA US","2012-12-29","9.40","0.69","2.2",,,"37","29",,,"    1",,,,,,,,,,,,,,"    1",,"    1",,,"    1"
"USW00014739","BOSTON MA US","2012-12-30","19.01","0.04","0.4",,,"30","22",,,,,,,,,,,,,,"    1",,,,,"    1",,,
"USW00014739","BOSTON MA US","2012-12-31","13.65","0.00","0.0",,,"34","21",,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON MA US","2013-01-01","14.32","0.00","0.0",,,"37","20",,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON MA US","2013-01-02","13.65","0.00","0.0",,,"30","12",,,,,,,,,,,,,,,,,,,"    1",,,
"USW00014739","BOSTON MA US","2013-01-03","10.51","0.00","0.0",,,"25","7",,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON MA US","2013-01-04","12.97","0.00","0.0",,,"38","21",,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON MA US","2013-01-05","9.17","0.00","0.0",,,"42","27",,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON MA US","2013-01-06","7.83","0.00","0.0",,,"43","28",,,,,,,,,,,,,,,,,,,"    1",,,
"USW00014739","BOSTON MA US","2013-01-07","8.95","0.00","0.0",,,"39","29",,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON MA US","2013-01-08","12.75","0.00","0.0",,,"46","28",,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON MA US","2013-01-09","7.83","0.00","0.0",,,"46","28",,,,,,,,,,"    1",,,,,,,"    1",,,,,
"USW00014739","BOSTON MA US","2013-01-10","15.21","0.00","0.0",,,"47","35",,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON MA US","2013-01-11","4.47","0.12","0.0",,,"40","31",,,"    1",,,,,,,,,,,"    1",,,"    1",,,,,
"USW00014739","BOSTON MA US","2013-01-12","2.24","0.01","0.0",,,"44","38",,,"    1",,,,,,,,,,,"    1","    1",,"    1",,,,,
"USW00014739","BOSTON MA US","2013-01-13","6.71","0.00","0.0",,,"51","40",,,,,,,,,,,,,,"    1","    1",,,,,,,
"USW00014739","BOSTON MA US","2013-01-14","13.20","0.00","0.0",,,"61","42",,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON MA US","2013-01-15","6.26","0.00","0.0",,,"42","35",,,,,,,,,,,,,,,,,"    1",,,,,
"USW00014739","BOSTON MA US","2013-01-16","6.49","0.37","3.2",,,"36","30",,,,,,"    1",,,,,,,,,"    1",,"    1",,"    1",,,
"USW00014739","BOSTON MA US","2013-01-17","11.41","0.00","0.0",,,"42","30",,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON MA US","2013-01-18","12.97","0.00","0.0",,,"30","19",,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON MA US","2013-01-19","17.45","0.00","0.0",,,"49","24",,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON MA US","2013-01-20","18.57","0.00","0.0",,,"54","29",,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON MA US","2013-01-21","10.29","0.01","0.4",,,"30","23",,,"    1",,,,,,,,,,,"    1",,,,,"    1",,,
"USW00014739","BOSTON MA US","2013-01-22","14.54","0.00","0.0",,,"25","15",,,"    1",,,,,,,,,,,"    1",,,,,"    1",,,
"USW00014739","BOSTON MA US","2013-01-23","14.99","0.00","0.0",,,"17","8",,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON MA US","2013-01-24","17.45","0.00","0.0",,,"21","4",,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON MA US","2013-01-25","12.53","0.01","0.1",,,"24","10",,,,,,,,,,,,,,,,,,,"    1",,,
"USW00014739","BOSTON MA US","2013-01-26","12.08","0.01","0.2",,,"25","13",,,,,,,,,,,,,,,,,,,"    1",,,
"USW00014739","BOSTON MA US","2013-01-27","13.87","0.00","0.0",,,"32","14",,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON MA US","2013-01-28","5.59","0.17","1.0",,,"31","21",,,,,,"    1",,,,,,,,,"    1",,"    1",,"    1",,,
"USW00014739","BOSTON MA US","2013-01-29","4.47","0.01","0.1",,,"34","27",,,"    1",,,,,,,,,,,"    1","    1",,"    1",,"    1",,,
"USW00014739","BOSTON MA US","2013-01-30","14.54","0.06","0.0",,,"60","33",,,"    1",,,,,,,,,,,"    1","    1",,"    1",,,,,
"USW00014739","BOSTON MA US","2013-01-31","26.84","0.31","0.0",,,"60","32",,,"    1",,,,,,,,,,,"    1",,,"    1",,,,,
"USW00014739","BOSTON MA US","2013-02-01","17.00","0.00","0.0",,,"34","23",,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON MA US","2013-02-02","12.75","0.00","0.0",,,"30","19",,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON MA US","2013-02-03","8.05","0.03","0.6",,,"27","23",,,,,,,,,,"    1",,,,,,,,,"    1",,,
"USW00014739","BOSTON MA US","2013-02-04","16.78","0.00","0.0",,,"31","22",,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON MA US","2013-02-05","6.93","0.03","0.6",,,"27","22",,,"    1",,,,,,,,,,,"    1",,,,,"    1",,,
"USW00014739","BOSTON MA US","2013-02-06","9.62","0.05","0.7",,,"40","26",,,"    1",,,,,,,,,,,"    1",,,,,"    1",,,
"USW00014739","BOSTON MA US","2013-02-07","9.17","0.00","0.0",,,"30","18",,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON MA US","2013-02-08","25.72","0.85","10.1",,,"34","20",,,"    1","    1",,,,,,,,,,,,,,,"    1",,,"    1"
"USW00014739","BOSTON MA US","2013-02-09","21.03","1.00","14.8",,,"20","15",,,,"    1",,,,,,,,,,"    1",,,,,"    1",,,"    1"
"USW00014739","BOSTON MA US","2013-02-10","8.50","0.00","0.0",,,"36","15",,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON MA US","2013-02-11","7.38","0.20","0.0",,,"45","20",,,"    1",,,"    1",,,,,,,,,"    1",,,,"    1",,,
"USW00014739","BOSTON MA US","2013-02-12","15.21","0.00","0.0",,,"44","36",,,"    1",,,,,,,,,,,"    1",,,,,,,,
"USW00014739","BOSTON MA US","2013-02-13","7.16","0.00","0.0",,,"42","30",,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON MA US","2013-02-14","8.72","0.00","0.0",,,"42","32",,,,,,,,,,,,,,,,,,,"    1",,,
"USW00014739","BOSTON MA US","2013-02-15","10.07","0.00","0.0",,,"47","30",,,,,,,,,,,,,,"    1",,,,,,,,
"USW00014739","BOSTON MA US","2013-02-16","8.50","0.01","0.1",,,"38","32",,,,,,,,,,,,,,"    1",,,,,"    1",,,
"USW00014739","BOSTON MA US","2013-02-17","21.47","0.20","5.1",,,"32","18",,,,"    1",,,,,,,"    1",,,,,,,,"    1",,,"    1"
"USW00014739","BOSTON MA US","2013-02-18","19.91","0.00","0.0",,,"33","16",,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON MA US","2013-02-19","9.62","0.45","0.0",,,"45","26",,,"    1",,,,,,,,,,,"    1",,,"    1",,,,,
"USW00014739","BOSTON MA US","2013-02-20","17.00","0.01","0.0",,,"43","27",,,,,,,,,,,,,,,,,"    1",,,,,
"USW00014739","BOSTON MA US","2013-02-21","17.67","0.00","0.0",,,"33","25",,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON MA US","2013-02-22","9.40","0.00","0.0",,,"38","26",,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON MA US","2013-02-23","6.26","0.23","0.0",,,"38","32",,,,,,"    1",,,,,,,,"    1",,,"    1",,"    1",,,
"USW00014739","BOSTON MA US","2013-02-24","13.20","0.82","1.8",,,"38","29",,,"    1",,,"    1",,,,,,,,"    1",,,"    1",,"    1",,,
"USW00014739","BOSTON MA US","2013-02-25","7.16","0.01","0.2",,,"41","28",,,"    1",,,,,,,,,,,"    1",,,,,"    1",,,
"USW00014739","BOSTON MA US","2013-02-26","6.71","0.00","0.0",,,"41","29",,,"    1",,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON MA US","2013-02-27","19.91","1.37","0.0",,,"40","38",,,"    1",,,,,,,,,,,"    1",,,"    1",,,,,
"USW00014739","BOSTON MA US","2013-02-28","6.04","0.00","0.0",,,"44","33",,,"    1",,,,,,,,,,,"    1",,,,,,,,
"USW00014739","BOSTON MA US","2013-03-01","9.40","0.00","0.0",,,"41","34",,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON MA US","2013-03-02","8.95","0.00","0.0",,,"42","34",,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON MA US","2013-03-03","8.95","0.00","0.0",,,"43","33",,,"    1",,,,,,,,,,,,"    1",,"    1",,"    1",,,
"USW00014739","BOSTON MA US","2013-03-04","17.45","0.00","0.0",,,"41","31",,,,,,,,,,"    1",,,,,,,,,"    1",,,
"USW00014739","BOSTON MA US","2013-03-05","10.29","0.00","0.0",,,"43","32",,,,,,,,,,,,,,,,,"    1",,,,,
"USW00014739","BOSTON MA US","2013-03-06","22.82","0.05","0.0",,,"41","35",,,,,,,,,,,,,,"    1",,,"    1",,"    1",,,
"USW00014739","BOSTON MA US","2013-03-07","23.71","0.46","2.6",,,"37","30",,,"    1",,,,,,,,"    1",,,,,,"    1",,"    1",,,
"USW00014739","BOSTON MA US","2013-03-08","18.34","0.94","10.5",,,"42","28",,,,"    1",,,,,,,"    1",,,,,,"    1",,"    1",,,
"USW00014739","BOSTON MA US","2013-03-09","10.96","0.00","0.0",,,"38","31",,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON MA US","2013-03-10","7.83","0.00","0.0",,,"37","28",,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON MA US","2013-03-11","9.84","0.00","0.0",,,"50","35",,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON MA US","2013-03-12","11.63","0.29","0.0",,,"53","39",,,"    1",,,,,,,,,,,"    1","    1",,"    1",,,,,
"USW00014739","BOSTON MA US","2013-03-13","12.53","0.00","0.0",,,"51","39",,,,,,,,,,,,,,,"    1",,"    1",,,,,
"USW00014739","BOSTON MA US","2013-03-14","16.78","0.00","0.0",,,"39","23",,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON MA US","2013-03-15","15.21","0.00","0.0",,,"41","21",,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON MA US","2013-03-16","8.28","0.00","0.0",,,"40","30",,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON MA US","2013-03-17","11.41","0.00","0.0",,,"38","25",,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON MA US","2013-03-18","10.29","0.12","0.9",,,"33","21",,,"    1",,,,,,,,,,,"    1",,,,,"    1",,,"    1"
"USW00014739","BOSTON MA US","2013-03-19","22.15","1.35","6.3",,,"36","28",,,"    1","    1",,"    1",,,,,,,,,"    1",,,,,,,
"USW00014739","BOSTON MA US","2013-03-20","14.32","0.00","0.0",,,"39","26",,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON MA US","2013-03-21","5.59","0.02","0.3",,,"35","30",,,"    1",,,,,,,,,,,"    1",,,,,"    1",,,
"USW00014739","BOSTON MA US","2013-03-22","12.30","0.00","0.0",,,"40","29",,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON MA US","2013-03-23","16.55","0.00","0.0",,,"44","30",,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON MA US","2013-03-24","10.07","0.00","0.0",,,"48","33",,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON MA US","2013-03-25","13.87","0.00","0.0",,,"44","33",,,,,,,,,,,,,,,,,"    1",,,,,
"USW00014739","BOSTON MA US","2013-03-26","10.51","0.05","0.0",,,"50","34",,,"    1",,,,,,,,,,,"    1",,,"    1",,"    1",,,
"USW00014739","BOSTON MA US","2013-03-27","12.08","0.00","0.0",,,"55","36",,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON MA US","2013-03-28","8.50","0.00","0.0",,,"48","38",,,,,,,,,,,,,,,,,"    1",,,,,
"USW00014739","BOSTON MA US","2013-03-29","8.72","0.01","0.0",,,"56","40",,,,,,,,,,,,,,,,,"    1",,,,,
"USW00014739","BOSTON MA US","2013-03-30","8.05","0.00","0.0",,,"54","40",,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON MA US","2013-03-31","9.84","0.03","0.0",,,"59","34",,,,,,,,,,,,,,,,,"    1",,,,,
"USW00014739","BOSTON MA US","2013-04-01","14.54","0.12","0.0",,"49","62","35",,,"    1",,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON MA US","2013-04-02","17.00","0.00","0.0",,"36","42","31",,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON MA US","2013-04-03","19.01","0.00","0.0",,"37","47","31",,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON MA US","2013-04-04","13.65","0.00","0.0",,"41","56","32",,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON MA US","2013-04-05","12.75","0.00","0.0",,"46","57","38",,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON MA US","2013-04-06","12.08","0.00","0.0",,"41","47","33",,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON MA US","2013-04-07","15.88","0.00","0.0",,"42","54","32",,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON MA US","2013-04-08","9.84","0.00","0.0",,"51","63","46",,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON MA US","2013-04-09","8.72","0.06","0.0",,"53","73","45",,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON MA US","2013-04-10","6.04","0.19","0.0",,"47","54","45",,,"    1",,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON MA US","2013-04-11","6.93","0.04","0.0",,"46","49","42",,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON MA US","2013-04-12","19.01","0.35","0.0",,"40","43","38",,,"    1",,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON MA US","2013-04-13","8.95","0.02","0.0",,"40","51","36",,,"    1",,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON MA US","2013-04-14","10.51","0.00","0.0",,"48","55","42",,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON MA US","2013-04-15","10.51","0.00","0.0",,"45","49","38",,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON MA US","2013-04-16","14.99","0.00","0.0",,"50","64","39",,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON MA US","2013-04-17","9.62","0.00","0.0",,"58","66","47",,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON MA US","2013-04-18","13.65","0.00","0.0",,"51","63","45",,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON MA US","2013-04-19","17.90","0.05","0.0",,"61","75","53",,,"    1",,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON MA US","2013-04-20","14.99","0.38","0.0",,"58","65","44",,,"    1",,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON MA US","2013-04-21","10.74","0.00","0.0",,"45","50","37",,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON MA US","2013-04-22","13.87","0.00","0.0",,"43","49","36",,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON MA US","2013-04-23","17.00","0.13","0.0",,"42","43","41",,,"    1",,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON MA US","2013-04-24","14.54","0.00","0.0",,"50","69","43",,,"    1",,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON MA US","2013-04-25","10.74","0.03","0.0",,"56","66","48",,,"    1",,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON MA US","2013-04-26","10.07","0.00","0.0",,"49","52","44",,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON MA US","2013-04-27","7.38","0.00","0.0",,"49","56","42",,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON MA US","2013-04-28","9.84","0.00","0.0",,"53","63","44",,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON MA US","2013-04-29","9.62","0.00","0.0",,"56","68","48",,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON MA US","2013-04-30","7.38","0.00","0.0",,"54","61","47",,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON MA US","2013-05-01","6.26","0.00","0.0",,"53","60","45",,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON MA US","2013-05-02","8.95","0.00","0.0",,"56","70","47",,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON MA US","2013-05-03","10.07","0.00","0.0",,"49","53","44",,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON MA US","2013-05-04","9.17","0.00","0.0",,"49","52","44",,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON MA US","2013-05-05","8.95","0.00","0.0",,"47","53","40",,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON MA US","2013-05-06","6.93","0.00","0.0",,"47","55","43",,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON MA US","2013-05-07","9.40","0.00","0.0",,"57","72","47",,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON MA US","2013-05-08","10.96","0.37","0.0",,"59","66","53",,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON MA US","2013-05-09","4.92","0.61","0.0",,"55","63","53",,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON MA US","2013-05-10","6.71","0.06","0.0",,"60","69","56",,,"    1",,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON MA US","2013-05-11","12.08","0.02","0.0",,"64","72","59",,,"    1",,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON MA US","2013-05-12","10.74","0.04","0.0",,"63","73","51",,,"    1",,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON MA US","2013-05-13","12.30","0.00","0.0",,"54","60","46",,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON MA US","2013-05-14","11.41","0.00","0.0",,"51","60","44",,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON MA US","2013-05-15","10.51","0.00","0.0",,"55","67","44",,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON MA US","2013-05-16","13.20","0.00","0.0",,"66","82","53",,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON MA US","2013-05-17","11.63","0.00","0.0",,"63","70","54",,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON MA US","2013-05-18","10.29","0.00","0.0",,"58","67","51",,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON MA US","2013-05-19","8.05","0.17","0.0",,"57","63","50",,,"    1",,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON MA US","2013-05-20","6.49","0.04","0.0",,"64","82","56",,,"    1",,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON MA US","2013-05-21","9.62","0.01","0.0",,"60","66","52",,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON MA US","2013-05-22","8.05","0.05","0.0",,"54","60","51",,,"    1",,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON MA US","2013-05-23","10.29","0.05","0.0",,"61","77","53",,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON MA US","2013-05-24","9.84","0.57","0.0",,"66","70","51",,,"    1",,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON MA US","2013-05-25","14.09","0.34","0.0",,"51","54","42",,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON MA US","2013-05-26","15.88","0.05","0.0",,"48","60","41",,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON MA US","2013-05-27","9.84","0.00","0.0",,"58","73","47",,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON MA US","2013-05-28","6.71","0.00","0.0",,"59","64","51",,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON MA US","2013-05-29","6.49","0.84","0.0",,"61","70","57",,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON MA US","2013-05-30","10.74","0.00","0.0",,"74","88","65",,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON MA US","2013-05-31","10.96","0.00","0.0",,"84","94","72",,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON MA US","2013-06-01","13.42","0.00","0.0",,"82","92","70",,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON MA US","2013-06-02","15.66","0.00","0.0",,"78","88","68",,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON MA US","2013-06-03","10.07","0.71","0.0",,"70","77","62",,,"    1",,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON MA US","2013-06-04","12.08","0.00","0.0",,"65","73","55",,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON MA US","2013-06-05","8.72","0.00","0.0",,"65","72","57",,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON MA US","2013-06-06","9.17","0.02","0.0",,"64","69","57",,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON MA US","2013-06-07","12.08","3.07","0.0",,"57","58","55",,,"    1",,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON MA US","2013-06-08","12.08","0.54","0.0",,"62","79","55",,,"    1",,,,,,,,,,,,,,,,,,,
